PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,FamilySize,IsAlone,Survived,AgeGroup,FareCategory,SocialStatus,Child,FarePerPerson,FamilyType
2944,3,female,38.0,0,0,27.39,S,1,1,1,Adult,Medium,Lower,0,27.39,Single
2945,3,male,25.0,0,0,15.1,S,1,1,0,Young Adult,Low,Lower,0,15.1,Single
2946,1,female,27.0,0,0,191.41,S,1,1,1,Young Adult,Very High,Upper,0,191.41,Single
2947,3,male,47.0,0,0,13.01,S,1,1,0,Adult,Low,Lower,0,13.01,Single
2948,3,male,47.0,4,0,40.9,S,5,0,0,Adult,Medium,Lower,0,8.18,Large Family
2949,2,male,26.0,0,0,54.0,S,1,1,0,Young Adult,Medium,Middle,0,54.0,Single
2950,3,female,22.0,4,0,27.38,C,5,0,1,Young Adult,Medium,Lower,0,5.476,Large Family
2951,3,male,19.0,4,0,22.01,S,5,0,0,Teen,Low,Lower,0,4.402,Large Family
2952,3,female,39.0,4,0,26.01,Q,5,0,0,Adult,Medium,Lower,0,5.202,Large Family
2953,3,male,27.0,0,0,32.39,C,1,1,0,Young Adult,Medium,Lower,0,32.39,Single
2954,2,female,25.0,3,0,40.1,S,4,0,1,Young Adult,Medium,Middle,0,10.025,Small Family
2955,3,male,19.0,0,0,37.09,C,1,1,0,Teen,Medium,Lower,0,37.09,Single
2956,3,male,20.0,0,0,39.69,S,1,1,0,Young Adult,Medium,Lower,0,39.69,Single
2957,3,male,34.0,0,1,51.45,S,2,0,0,Young Adult,Medium,Lower,0,25.725,Small Family
2958,3,male,13.0,3,2,53.77,Q,6,0,0,Teen,Medium,Lower,1,8.961666666666668,Large Family
2959,2,female,43.0,0,1,107.38,S,2,0,1,Adult,High,Middle,0,53.69,Small Family
2960,3,female,23.0,0,0,9.34,S,1,1,0,Young Adult,Low,Lower,0,9.34,Single
2961,1,male,28.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
2962,2,female,13.0,0,0,69.75,S,1,1,1,Teen,Medium,Middle,1,69.75,Single
2963,2,female,30.0,0,0,112.55,S,1,1,1,Young Adult,High,Middle,0,112.55,Single
2964,3,male,26.0,2,0,33.46,S,3,0,0,Young Adult,Medium,Lower,0,11.153333333333334,Small Family
2965,3,male,29.0,0,1,18.78,C,2,0,0,Young Adult,Low,Lower,0,9.39,Small Family
2966,3,female,49.0,2,0,46.6,S,3,0,1,Adult,Medium,Lower,0,15.533333333333333,Small Family
2967,3,female,32.0,1,0,53.28,C,2,0,1,Young Adult,Medium,Lower,0,26.64,Small Family
2968,3,female,20.0,4,0,41.59,S,5,0,1,Young Adult,Medium,Lower,0,8.318000000000001,Large Family
2969,3,male,21.0,0,0,39.6,S,1,1,0,Young Adult,Medium,Lower,0,39.6,Single
2970,2,male,38.0,1,0,109.32,S,2,0,1,Adult,High,Middle,0,54.66,Small Family
2971,2,male,47.0,0,0,84.14,C,1,1,0,Adult,High,Middle,0,84.14,Single
2972,1,male,34.0,0,0,243.31125,C,1,1,0,Young Adult,Very High,Upper,0,243.31125,Single
2973,3,female,39.0,2,1,5.93,S,4,0,1,Adult,Low,Lower,0,1.4825,Small Family
2974,3,male,38.0,1,0,40.27,S,2,0,1,Adult,Medium,Lower,0,20.135,Small Family
2975,2,male,48.0,1,1,73.0,C,3,0,0,Adult,Medium,Middle,0,24.333333333333332,Small Family
2976,1,female,5.0,1,0,112.44,S,2,0,1,Child,High,Upper,1,56.22,Small Family
2977,3,male,39.0,0,0,9.19,S,1,1,0,Adult,Low,Lower,0,9.19,Single
2978,1,male,43.0,1,0,129.11,S,2,0,1,Adult,High,Upper,0,64.555,Small Family
2979,3,male,13.0,0,2,12.8,C,3,0,0,Teen,Low,Lower,1,4.266666666666667,Small Family
2980,3,male,18.0,0,0,25.39,S,1,1,0,Teen,Medium,Lower,0,25.39,Single
2981,2,female,19.0,1,0,81.71,S,2,0,1,Teen,High,Middle,0,40.855,Small Family
2982,1,female,21.0,4,0,243.31125,S,5,0,1,Young Adult,Very High,Upper,0,48.66225,Large Family
2983,3,male,24.0,0,0,52.43,S,1,1,0,Young Adult,Medium,Lower,0,52.43,Single
2984,3,female,33.0,0,0,34.17,S,1,1,1,Young Adult,Medium,Lower,0,34.17,Single
2985,3,male,41.0,0,1,31.17,C,2,0,1,Adult,Medium,Lower,0,15.585,Small Family
2986,3,male,44.0,0,0,51.66,C,1,1,0,Adult,Medium,Lower,0,51.66,Single
2987,1,male,19.0,2,0,243.31125,S,3,0,1,Teen,Very High,Upper,0,81.10375,Small Family
2988,3,male,19.0,2,2,36.83,S,5,0,0,Teen,Medium,Lower,0,7.366,Large Family
2989,3,male,47.0,1,1,28.87,Q,3,0,0,Adult,Medium,Lower,0,9.623333333333333,Small Family
2990,3,male,38.0,2,0,25.5,S,3,0,0,Adult,Medium,Lower,0,8.5,Small Family
2991,1,male,31.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
2992,3,female,36.0,0,0,25.07,Q,1,1,1,Adult,Medium,Lower,0,25.07,Single
2993,3,female,30.0,0,1,23.9,C,2,0,1,Young Adult,Low,Lower,0,11.95,Small Family
2994,2,female,37.0,2,1,66.95,S,4,0,1,Adult,Medium,Middle,0,16.7375,Small Family
2995,1,female,26.0,1,1,114.88,S,3,0,1,Young Adult,High,Upper,0,38.29333333333333,Small Family
2996,3,female,33.0,1,0,19.1,S,2,0,1,Young Adult,Low,Lower,0,9.55,Small Family
2997,1,female,10.0,0,0,127.48,Q,1,1,1,Child,High,Upper,1,127.48,Single
2998,2,male,21.0,0,0,73.38,C,1,1,0,Young Adult,Medium,Middle,0,73.38,Single
2999,2,male,21.0,3,0,60.77,S,4,0,0,Young Adult,Medium,Middle,0,15.1925,Small Family
3000,3,female,25.0,0,1,48.33,C,2,0,1,Young Adult,Medium,Lower,0,24.165,Small Family
3001,3,male,18.0,1,0,51.32,C,2,0,0,Teen,Medium,Lower,0,25.66,Small Family
3002,3,male,23.0,0,0,52.25,S,1,1,0,Young Adult,Medium,Lower,0,52.25,Single
3003,2,female,10.0,0,1,61.3,S,2,0,1,Child,Medium,Middle,1,30.65,Small Family
3004,3,male,37.0,1,0,17.93,S,2,0,0,Adult,Low,Lower,0,8.965,Small Family
3005,3,male,29.0,0,0,30.21,C,1,1,0,Young Adult,Medium,Lower,0,30.21,Single
3006,3,female,8.0,1,1,26.19,S,3,0,1,Child,Medium,Lower,1,8.73,Small Family
3007,3,male,19.0,1,2,26.0,S,4,0,0,Teen,Medium,Lower,0,6.5,Small Family
3008,1,female,34.0,0,1,173.24,S,2,0,1,Young Adult,Very High,Upper,0,86.62,Small Family
3009,3,male,23.0,1,0,27.1,S,2,0,0,Young Adult,Medium,Lower,0,13.55,Small Family
3010,1,female,21.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
3011,3,male,29.0,0,0,26.03,S,1,1,0,Young Adult,Medium,Lower,0,26.03,Single
3012,2,male,34.0,1,1,65.1,S,3,0,0,Young Adult,Medium,Middle,0,21.7,Small Family
3013,2,male,11.0,0,0,93.53,S,1,1,1,Child,High,Middle,1,93.53,Single
3014,2,female,37.0,0,1,56.21,S,2,0,1,Adult,Medium,Middle,0,28.105,Small Family
3015,3,male,20.0,2,0,38.06,S,3,0,0,Young Adult,Medium,Lower,0,12.686666666666667,Small Family
3016,2,male,30.0,0,0,63.08,S,1,1,1,Young Adult,Medium,Middle,0,63.08,Single
3017,3,male,30.0,2,1,50.8,S,4,0,0,Young Adult,Medium,Lower,0,12.7,Small Family
3018,2,male,23.0,2,1,57.44,S,4,0,0,Young Adult,Medium,Middle,0,14.36,Small Family
3019,1,male,17.0,0,0,183.85,S,1,1,1,Teen,Very High,Upper,0,183.85,Single
3020,3,male,26.0,0,2,42.07,S,3,0,0,Young Adult,Medium,Lower,0,14.023333333333333,Small Family
3021,2,male,51.0,0,3,63.58,C,4,0,0,Adult,Medium,Middle,0,15.895,Small Family
3022,2,male,12.0,0,2,108.77,S,3,0,1,Child,High,Middle,1,36.25666666666667,Small Family
3023,3,male,52.0,2,1,17.65,S,4,0,0,Adult,Low,Lower,0,4.4125,Small Family
3024,2,male,27.0,1,1,110.02,S,3,0,0,Young Adult,High,Middle,0,36.67333333333333,Small Family
3025,1,female,30.0,0,0,179.02,S,1,1,1,Young Adult,Very High,Upper,0,179.02,Single
3026,2,male,16.0,1,0,76.45,S,2,0,0,Teen,Medium,Middle,0,38.225,Small Family
3027,3,male,20.0,4,0,39.59,S,5,0,0,Young Adult,Medium,Lower,0,7.918000000000001,Large Family
3028,3,female,23.0,0,0,21.06,S,1,1,1,Young Adult,Low,Lower,0,21.06,Single
3029,3,male,16.0,1,0,16.87,Q,2,0,0,Teen,Low,Lower,0,8.435,Small Family
3030,3,male,27.0,1,0,44.42,S,2,0,0,Young Adult,Medium,Lower,0,22.21,Small Family
3031,1,female,25.0,0,0,202.7,S,1,1,1,Young Adult,Very High,Upper,0,202.7,Single
3032,2,male,54.0,0,2,65.33,Q,3,0,0,Adult,Medium,Middle,0,21.776666666666667,Small Family
3033,3,female,15.0,1,1,38.79,S,3,0,1,Teen,Medium,Lower,1,12.93,Small Family
3034,1,female,31.0,0,0,227.47,S,1,1,1,Young Adult,Very High,Upper,0,227.47,Single
3035,2,male,33.0,0,0,46.36,S,1,1,0,Young Adult,Medium,Middle,0,46.36,Single
3036,2,female,16.0,1,1,62.11,S,3,0,1,Teen,Medium,Middle,0,20.703333333333333,Small Family
3037,2,female,39.0,1,1,64.34,S,3,0,1,Adult,Medium,Middle,0,21.44666666666667,Small Family
3038,3,male,25.0,0,2,6.12,S,3,0,1,Young Adult,Low,Lower,0,2.04,Small Family
3039,1,female,1.0,0,3,171.38,S,4,0,1,Child,Very High,Upper,1,42.845,Small Family
3040,3,male,39.0,0,2,12.17,C,3,0,0,Adult,Low,Lower,0,4.056666666666667,Small Family
3041,1,male,15.0,0,0,168.56,S,1,1,1,Teen,Very High,Upper,1,168.56,Single
3042,3,female,16.0,0,0,38.45,Q,1,1,1,Teen,Medium,Lower,0,38.45,Single
3043,1,female,39.0,0,1,100.73,S,2,0,1,Adult,High,Upper,0,50.365,Small Family
3044,2,male,25.0,0,0,85.74,S,1,1,0,Young Adult,High,Middle,0,85.74,Single
3045,3,male,42.0,0,1,38.57,Q,2,0,0,Adult,Medium,Lower,0,19.285,Small Family
3046,3,female,46.0,0,0,21.25,C,1,1,1,Adult,Low,Lower,0,21.25,Single
3047,2,male,22.0,0,1,66.32,C,2,0,0,Young Adult,Medium,Middle,0,33.16,Small Family
3048,2,female,40.0,0,0,69.36,S,1,1,1,Adult,Medium,Middle,0,69.36,Single
3049,2,male,20.0,0,0,73.64,C,1,1,1,Young Adult,Medium,Middle,0,73.64,Single
3050,2,female,59.0,2,0,65.82,S,3,0,1,Adult,Medium,Middle,0,21.939999999999998,Small Family
3051,1,female,21.0,0,2,100.82,C,3,0,1,Young Adult,High,Upper,0,33.60666666666666,Small Family
3052,2,female,43.0,1,0,71.09,Q,2,0,1,Adult,Medium,Middle,0,35.545,Small Family
3053,2,male,41.0,3,2,60.75,S,6,0,0,Adult,Medium,Middle,0,10.125,Large Family
3054,2,male,34.0,0,1,112.36,S,2,0,1,Young Adult,High,Middle,0,56.18,Small Family
3055,3,male,21.0,2,1,52.26,C,4,0,0,Young Adult,Medium,Lower,0,13.065,Small Family
3056,3,male,28.0,0,1,20.08,S,2,0,0,Young Adult,Low,Lower,0,10.04,Small Family
3057,3,female,2.0,0,0,32.67,S,1,1,1,Child,Medium,Lower,1,32.67,Single
3058,1,female,33.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
3059,1,male,35.0,0,0,112.63,S,1,1,1,Young Adult,High,Upper,0,112.63,Single
3060,3,male,32.0,0,1,45.97,S,2,0,0,Young Adult,Medium,Lower,0,22.985,Small Family
3061,2,male,1.0,0,1,98.98,S,2,0,1,Child,High,Middle,1,49.49,Small Family
3062,1,female,14.0,1,0,105.38,S,2,0,1,Teen,High,Upper,1,52.69,Small Family
3063,3,male,20.0,3,0,37.3,S,4,0,0,Young Adult,Medium,Lower,0,9.325,Small Family
3064,3,female,34.0,0,0,5.74,S,1,1,1,Young Adult,Low,Lower,0,5.74,Single
3065,3,male,34.0,0,0,29.0,S,1,1,0,Young Adult,Medium,Lower,0,29.0,Single
3066,2,female,28.0,0,0,80.49,C,1,1,1,Young Adult,High,Middle,0,80.49,Single
3067,1,male,38.0,0,0,151.31,S,1,1,1,Adult,Very High,Upper,0,151.31,Single
3068,3,female,17.0,1,0,5.21,C,2,0,1,Teen,Low,Lower,0,2.605,Small Family
3069,2,male,38.0,0,0,51.08,C,1,1,0,Adult,Medium,Middle,0,51.08,Single
3070,3,male,36.0,0,0,33.43,S,1,1,0,Adult,Medium,Lower,0,33.43,Single
3071,3,male,35.0,1,0,36.49,S,2,0,0,Young Adult,Medium,Lower,0,18.245,Small Family
3072,3,male,28.0,2,0,41.64,C,3,0,0,Young Adult,Medium,Lower,0,13.88,Small Family
3073,2,male,54.0,0,0,42.41,S,1,1,0,Adult,Medium,Middle,0,42.41,Single
3074,2,male,36.0,0,0,87.42,S,1,1,1,Adult,High,Middle,0,87.42,Single
3075,3,male,17.0,0,0,46.92,S,1,1,0,Teen,Medium,Lower,0,46.92,Single
3076,3,female,33.0,0,0,29.68,S,1,1,1,Young Adult,Medium,Lower,0,29.68,Single
3077,3,male,40.0,0,0,25.42,S,1,1,0,Adult,Medium,Lower,0,25.42,Single
3078,1,male,22.0,0,1,182.29,S,2,0,1,Young Adult,Very High,Upper,0,91.145,Small Family
3079,1,female,44.0,3,0,243.31125,S,4,0,1,Adult,Very High,Upper,0,60.8278125,Small Family
3080,3,male,35.0,0,0,12.58,S,1,1,0,Young Adult,Low,Lower,0,12.58,Single
3081,3,female,1.0,0,0,34.85,Q,1,1,1,Child,Medium,Lower,1,34.85,Single
3082,3,female,34.0,0,0,42.6,S,1,1,1,Young Adult,Medium,Lower,0,42.6,Single
3083,1,female,25.0,0,1,206.27,S,2,0,1,Young Adult,Very High,Upper,0,103.135,Small Family
3084,3,female,37.0,1,0,56.13,C,2,0,1,Adult,Medium,Lower,0,28.065,Small Family
3085,3,male,42.0,0,0,33.61,S,1,1,0,Adult,Medium,Lower,0,33.61,Single
3086,3,male,33.0,0,0,40.5,S,1,1,0,Young Adult,Medium,Lower,0,40.5,Single
3087,2,male,52.0,0,0,42.16,C,1,1,0,Adult,Medium,Middle,0,42.16,Single
3088,1,male,28.0,0,0,243.31125,C,1,1,0,Young Adult,Very High,Upper,0,243.31125,Single
3089,3,female,38.0,0,0,11.66,S,1,1,1,Adult,Low,Lower,0,11.66,Single
3090,2,male,40.0,0,0,88.05,S,1,1,0,Adult,High,Middle,0,88.05,Single
3091,2,male,29.0,0,0,108.74,S,1,1,1,Young Adult,High,Middle,0,108.74,Single
3092,3,male,40.0,0,0,50.85,S,1,1,0,Adult,Medium,Lower,0,50.85,Single
3093,2,male,22.0,0,1,48.42,S,2,0,0,Young Adult,Medium,Middle,0,24.21,Small Family
3094,3,male,25.0,1,0,18.45,S,2,0,0,Young Adult,Low,Lower,0,9.225,Small Family
3095,1,male,13.0,1,0,217.06,S,2,0,0,Teen,Very High,Upper,1,108.53,Small Family
3096,3,male,33.0,1,0,39.21,S,2,0,0,Young Adult,Medium,Lower,0,19.605,Small Family
3097,3,female,34.0,2,0,28.11,S,3,0,1,Young Adult,Medium,Lower,0,9.37,Small Family
3098,1,female,45.0,0,1,184.58,Q,2,0,1,Adult,Very High,Upper,0,92.29,Small Family
3099,1,male,40.0,2,0,137.68,C,3,0,1,Adult,High,Upper,0,45.89333333333334,Small Family
3100,2,male,26.0,0,0,103.35,C,1,1,0,Young Adult,High,Middle,0,103.35,Single
3101,1,male,15.0,0,0,243.31125,S,1,1,0,Teen,Very High,Upper,1,243.31125,Single
3102,3,male,36.0,0,1,47.78,S,2,0,0,Adult,Medium,Lower,0,23.89,Small Family
3103,3,male,44.0,0,0,15.7,C,1,1,0,Adult,Low,Lower,0,15.7,Single
3104,2,female,40.0,4,1,89.19,S,6,0,1,Adult,High,Middle,0,14.865,Large Family
3105,2,male,44.0,0,1,58.73,S,2,0,0,Adult,Medium,Middle,0,29.365,Small Family
3106,2,male,27.0,0,0,81.93,S,1,1,0,Young Adult,High,Middle,0,81.93,Single
3107,3,female,24.0,0,2,12.34,S,3,0,1,Young Adult,Low,Lower,0,4.113333333333333,Small Family
3108,1,male,20.0,0,0,243.31125,Q,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
3109,3,male,29.0,0,1,7.03,S,2,0,0,Young Adult,Low,Lower,0,3.515,Small Family
3110,3,male,29.0,0,1,7.25,S,2,0,0,Young Adult,Low,Lower,0,3.625,Small Family
3111,3,male,33.0,0,0,41.18,S,1,1,0,Young Adult,Medium,Lower,0,41.18,Single
3112,1,female,28.0,2,0,243.31125,S,3,0,1,Young Adult,Very High,Upper,0,81.10375,Small Family
3113,3,male,28.0,0,2,47.76,S,3,0,0,Young Adult,Medium,Lower,0,15.92,Small Family
3114,1,male,20.0,0,0,153.65,C,1,1,1,Young Adult,Very High,Upper,0,153.65,Single
3115,1,male,42.0,1,0,236.78,S,2,0,1,Adult,Very High,Upper,0,118.39,Small Family
3116,3,female,31.0,4,0,7.48,C,5,0,1,Young Adult,Low,Lower,0,1.496,Large Family
3117,3,male,28.0,0,1,13.68,S,2,0,0,Young Adult,Low,Lower,0,6.84,Small Family
3118,1,female,20.0,0,2,115.01,S,3,0,1,Young Adult,High,Upper,0,38.336666666666666,Small Family
3119,1,female,13.0,4,0,243.31125,C,5,0,1,Teen,Very High,Upper,1,48.66225,Large Family
3120,1,male,47.0,0,1,243.31125,C,2,0,1,Adult,Very High,Upper,0,121.655625,Small Family
3121,2,female,37.0,0,0,52.43,Q,1,1,1,Adult,Medium,Middle,0,52.43,Single
3122,1,male,9.0,0,2,207.21,S,3,0,1,Child,Very High,Upper,1,69.07000000000001,Small Family
3123,1,female,40.0,3,0,243.31125,S,4,0,1,Adult,Very High,Upper,0,60.8278125,Small Family
3124,2,male,42.0,4,0,78.13,S,5,0,0,Adult,Medium,Middle,0,15.626,Large Family
3125,3,female,32.0,1,0,30.02,S,2,0,0,Young Adult,Medium,Lower,0,15.01,Small Family
3126,3,female,51.0,0,0,52.56,S,1,1,1,Adult,Medium,Lower,0,52.56,Single
3127,3,female,33.0,0,0,35.35,S,1,1,1,Young Adult,Medium,Lower,0,35.35,Single
3128,1,male,12.0,0,1,204.67,C,2,0,1,Child,Very High,Upper,1,102.335,Small Family
3129,3,male,35.0,2,0,16.49,S,3,0,0,Young Adult,Low,Lower,0,5.496666666666666,Small Family
3130,3,female,33.0,2,2,46.41,S,5,0,1,Young Adult,Medium,Lower,0,9.282,Large Family
3131,3,male,22.0,0,0,5.7,S,1,1,0,Young Adult,Low,Lower,0,5.7,Single
3132,3,male,37.0,1,1,55.28,S,3,0,0,Adult,Medium,Lower,0,18.426666666666666,Small Family
3133,3,male,8.0,0,0,6.01,Q,1,1,0,Child,Low,Lower,1,6.01,Single
3134,3,female,43.0,0,2,39.7,S,3,0,1,Adult,Medium,Lower,0,13.233333333333334,Small Family
3135,1,male,19.0,1,0,220.25,Q,2,0,1,Teen,Very High,Upper,0,110.125,Small Family
3136,3,female,17.0,0,1,36.81,Q,2,0,1,Teen,Medium,Lower,0,18.405,Small Family
3137,3,male,29.0,0,2,31.09,Q,3,0,0,Young Adult,Medium,Lower,0,10.363333333333333,Small Family
3138,3,male,36.0,0,0,51.88,C,1,1,0,Adult,Medium,Lower,0,51.88,Single
3139,3,male,32.0,1,0,41.26,S,2,0,0,Young Adult,Medium,Lower,0,20.63,Small Family
3140,1,female,20.0,2,1,243.31125,S,4,0,1,Young Adult,Very High,Upper,0,60.8278125,Small Family
3141,2,female,23.0,3,1,104.1,S,5,0,1,Young Adult,High,Middle,0,20.82,Large Family
3142,3,male,15.0,1,0,7.74,S,2,0,0,Teen,Low,Lower,1,3.87,Small Family
3143,3,male,27.0,0,0,6.57,C,1,1,0,Young Adult,Low,Lower,0,6.57,Single
3144,3,female,44.0,0,0,13.1,C,1,1,1,Adult,Low,Lower,0,13.1,Single
3145,2,male,30.0,4,0,95.17,S,5,0,0,Young Adult,High,Middle,0,19.034,Large Family
3146,2,female,41.0,0,0,70.93,S,1,1,1,Adult,Medium,Middle,0,70.93,Single
3147,3,female,49.0,1,0,46.37,S,2,0,1,Adult,Medium,Lower,0,23.185,Small Family
3148,3,male,22.0,1,0,15.55,S,2,0,0,Young Adult,Low,Lower,0,7.775,Small Family
3149,3,female,28.0,2,0,25.18,S,3,0,0,Young Adult,Medium,Lower,0,8.393333333333333,Small Family
3150,2,female,58.0,0,2,76.53,S,3,0,1,Adult,Medium,Middle,0,25.51,Small Family
3151,3,male,49.0,0,1,56.46,S,2,0,0,Adult,Medium,Lower,0,28.23,Small Family
3152,1,male,8.0,1,2,243.31125,S,4,0,1,Child,Very High,Upper,1,60.8278125,Small Family
3153,3,female,35.0,2,1,50.01,S,4,0,1,Young Adult,Medium,Lower,0,12.5025,Small Family
3154,2,male,30.0,1,0,107.65,S,2,0,1,Young Adult,High,Middle,0,53.825,Small Family
3155,2,male,41.0,0,1,98.56,S,2,0,0,Adult,High,Middle,0,49.28,Small Family
3156,3,female,20.0,0,2,44.28,Q,3,0,1,Young Adult,Medium,Lower,0,14.76,Small Family
3157,3,male,19.0,1,2,57.47,S,4,0,0,Teen,Medium,Lower,0,14.3675,Small Family
3158,1,male,21.0,1,1,216.71,S,3,0,1,Young Adult,Very High,Upper,0,72.23666666666666,Small Family
3159,3,male,23.0,1,0,55.69,C,2,0,0,Young Adult,Medium,Lower,0,27.845,Small Family
3160,2,male,41.0,0,0,90.75,S,1,1,1,Adult,High,Middle,0,90.75,Single
3161,2,male,15.0,3,0,54.75,S,4,0,1,Teen,Medium,Middle,1,13.6875,Small Family
3162,1,female,22.0,0,2,243.31125,S,3,0,1,Young Adult,Very High,Upper,0,81.10375,Small Family
3163,2,male,7.0,1,0,113.28,S,2,0,1,Child,High,Middle,1,56.64,Small Family
3164,3,male,43.0,0,1,32.84,S,2,0,0,Adult,Medium,Lower,0,16.42,Small Family
3165,1,female,47.0,0,0,176.08,S,1,1,1,Adult,Very High,Upper,0,176.08,Single
3166,2,female,26.0,2,0,78.37,S,3,0,1,Young Adult,Medium,Middle,0,26.123333333333335,Small Family
3167,3,female,26.0,0,0,27.69,S,1,1,1,Young Adult,Medium,Lower,0,27.69,Single
3168,1,male,36.0,0,0,243.31125,S,1,1,1,Adult,Very High,Upper,0,243.31125,Single
3169,3,male,49.0,0,0,33.39,S,1,1,0,Adult,Medium,Lower,0,33.39,Single
3170,2,female,35.0,1,0,89.32,S,2,0,1,Young Adult,High,Middle,0,44.66,Small Family
3171,3,male,21.0,0,0,41.39,S,1,1,0,Young Adult,Medium,Lower,0,41.39,Single
3172,2,male,9.0,0,1,104.34,S,2,0,1,Child,High,Middle,1,52.17,Small Family
3173,1,male,16.0,3,0,180.82,S,4,0,1,Teen,Very High,Upper,0,45.205,Small Family
3174,1,female,31.0,0,1,203.24,S,2,0,1,Young Adult,Very High,Upper,0,101.62,Small Family
3175,1,male,21.0,0,0,243.31125,S,1,1,1,Young Adult,Very High,Upper,0,243.31125,Single
3176,1,female,33.0,0,0,189.88,S,1,1,1,Young Adult,Very High,Upper,0,189.88,Single
3177,3,female,23.0,4,0,25.19,S,5,0,1,Young Adult,Medium,Lower,0,5.038,Large Family
3178,3,male,16.0,0,1,29.77,C,2,0,0,Teen,Medium,Lower,0,14.885,Small Family
3179,3,female,15.0,1,0,51.71,S,2,0,1,Teen,Medium,Lower,1,25.855,Small Family
3180,3,female,50.0,0,0,5.78,S,1,1,1,Adult,Low,Lower,0,5.78,Single
3181,1,female,42.0,2,2,136.86,S,5,0,1,Adult,High,Upper,0,27.372000000000003,Large Family
3182,2,female,52.0,1,0,41.71,S,2,0,1,Adult,Medium,Middle,0,20.855,Small Family
3183,2,female,37.0,0,0,42.89,S,1,1,1,Adult,Medium,Middle,0,42.89,Single
3184,1,male,24.0,0,1,243.31125,C,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
3185,3,female,47.0,2,0,19.36,S,3,0,1,Adult,Low,Lower,0,6.453333333333333,Small Family
3186,3,female,30.0,0,0,33.59,Q,1,1,0,Young Adult,Medium,Lower,0,33.59,Single
3187,2,female,33.0,3,0,63.28,S,4,0,1,Young Adult,Medium,Middle,0,15.82,Small Family
3188,2,male,29.0,0,0,51.68,S,1,1,1,Young Adult,Medium,Middle,0,51.68,Single
3189,3,male,1.0,1,0,25.54,C,2,0,0,Child,Medium,Lower,1,12.77,Small Family
3190,3,female,51.0,0,0,26.09,S,1,1,1,Adult,Medium,Lower,0,26.09,Single
3191,2,male,36.0,1,1,99.86,S,3,0,1,Adult,High,Middle,0,33.28666666666667,Small Family
3192,3,male,34.0,0,0,44.54,S,1,1,0,Young Adult,Medium,Lower,0,44.54,Single
3193,3,female,29.0,0,0,42.79,Q,1,1,1,Young Adult,Medium,Lower,0,42.79,Single
3194,2,female,32.0,0,1,91.72,S,2,0,1,Young Adult,High,Middle,0,45.86,Small Family
3195,2,female,22.0,0,0,101.27,S,1,1,1,Young Adult,High,Middle,0,101.27,Single
3196,3,female,38.0,0,1,24.62,S,2,0,1,Adult,Low,Lower,0,12.31,Small Family
3197,3,male,13.0,0,1,18.21,S,2,0,0,Teen,Low,Lower,1,9.105,Small Family
3198,3,female,32.0,2,0,54.26,S,3,0,1,Young Adult,Medium,Lower,0,18.086666666666666,Small Family
3199,1,male,37.0,0,0,192.39,S,1,1,1,Adult,Very High,Upper,0,192.39,Single
3200,2,female,27.0,1,2,94.35,S,4,0,1,Young Adult,High,Middle,0,23.5875,Small Family
3201,3,female,35.0,0,3,56.24,C,4,0,0,Young Adult,Medium,Lower,0,14.06,Small Family
3202,3,male,17.0,0,0,15.85,S,1,1,0,Teen,Low,Lower,0,15.85,Single
3203,1,male,17.0,0,0,196.22,Q,1,1,1,Teen,Very High,Upper,0,196.22,Single
3204,3,female,33.0,4,0,40.9,S,5,0,1,Young Adult,Medium,Lower,0,8.18,Large Family
3205,3,male,39.0,2,0,55.63,S,3,0,0,Adult,Medium,Lower,0,18.543333333333333,Small Family
3206,3,female,6.0,0,0,50.76,C,1,1,1,Child,Medium,Lower,1,50.76,Single
3207,3,female,37.0,1,0,43.79,S,2,0,1,Adult,Medium,Lower,0,21.895,Small Family
3208,3,female,23.0,0,2,22.3,S,3,0,0,Young Adult,Low,Lower,0,7.433333333333334,Small Family
3209,2,female,27.0,0,0,87.19,S,1,1,1,Young Adult,High,Middle,0,87.19,Single
3210,3,female,13.0,0,1,56.95,S,2,0,1,Teen,Medium,Lower,1,28.475,Small Family
3211,1,female,19.0,0,0,116.26,Q,1,1,1,Teen,High,Upper,0,116.26,Single
3212,3,male,43.0,0,0,48.69,S,1,1,0,Adult,Medium,Lower,0,48.69,Single
3213,1,female,30.0,1,0,243.31125,C,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
3214,3,male,25.0,0,0,15.18,C,1,1,0,Young Adult,Low,Lower,0,15.18,Single
3215,1,female,28.0,1,0,243.31125,S,2,0,1,Young Adult,Very High,Upper,0,121.655625,Small Family
3216,1,male,36.0,0,2,126.66,C,3,0,1,Adult,High,Upper,0,42.22,Small Family
3217,1,male,36.0,0,0,135.3,S,1,1,1,Adult,High,Upper,0,135.3,Single
3218,1,female,29.0,1,1,243.31125,S,3,0,1,Young Adult,Very High,Upper,0,81.10375,Small Family
